0	115.77101904002731	115.77101904002731	115.77101904002731	115.75221670715541	115.75221670715541	115.75221670715541	115.75221670715541	115.68566994456549	115.65414450291166	115.68566994456549
1	115.77101904002731	115.77101904002731	115.77101904002731	115.75221670715541	115.75221670715541	115.75029363023233	115.68312674337696	115.68566994456549	115.77451816107964	115.77451816107964
2	115.77451816107964	115.77451816107964	115.77101904002731	115.77101904002731	115.77101904002731	115.75221670715541	115.75221670715541	115.75221670715541	115.75221670715541	115.77451816107964
3	115.77451816107964	115.77451816107964	115.77451816107964	115.77101904002731	115.77101904002731	115.77451816107964	115.77451816107964	115.77451816107964	115.75221670715541	115.77451816107964
4	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.68566994456549	115.77451816107964	115.77451816107964	115.77451816107964	115.70797139848972
5	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.74967350596688	115.74967350596688	115.77451816107964
6	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.75221670715541	115.77197495989111	115.77197495989111	115.77451816107964	115.68312674337696
7	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.75221670715541	115.77197495989111	115.68312674337696	115.77451816107964	115.77197495989111
8	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77197495989111	115.77451816107964	115.77451816107964	115.75221670715541	115.77197495989111
9	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.68312674337696	115.68566994456549	115.77451816107964
10	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.78322179930521	115.77197495989111	115.77451816107964	115.77451816107964
11	115.78322179930521	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.78322179930521	115.77451816107964	115.77197495989111	115.77451816107964	115.77451816107964
12	115.78322179930521	115.78322179930521	115.77451816107964	115.77451816107964	115.77451816107964	115.77451816107964	115.75221670715541	115.68312674337696	115.77451816107964	115.77451816107964
